bank_name,eibor_rate,eibor_type,variable_rate_addition,minimum_rate,fixed_until,fixed_rate,follow_on_rate,follow_on_rate_type,type_of_mortgage,interest_rate,interest_rate_type,type_of_account,life_insurance,property_insurance,property_insurance_payment_period,home_valuation_fee,overpayment_fee,additional_information,buyout_processing_fee,maximum_length_of_mortgage,type_of_employment,type_of_transaction,citizen_state,expiry_date,pre_approval_fee,early_settlement_fee,loan_to_value_ratio,loan_to_value_threshold,life_insurance_payment_period,minimum_mortgage_processing_fee,mortgage_processing_fee,mortgage_contract_months,monthly_payment,mortgage_processing_fee_as_amount,is_exclusive,status_type,description,created_at,updated_at,customer_segments,has_fee_financing,includes_agency_fees,includes_government_fees
HSBC,4.236,EIBOR 3 MONTH,1.69,0.0,3,4.89,5.926,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,3,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.69,0.0,3,4.89,5.926,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,3,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.29,0.0,2,4.89,5.526,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Advance
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,2,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Advance', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.29,0.0,2,4.89,5.526,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Advance
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,2,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Advance', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.29,0.0,2,4.89,5.526,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Advance
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SELF EMPLOYMENT,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,2,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Advance', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.29,0.0,2,4.89,5.526,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Advance
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SELF EMPLOYMENT,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,2,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Advance', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.29,0.0,2,4.89,5.526,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Advance
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SELF EMPLOYMENT,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,2,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Advance', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.29,0.0,2,4.89,5.526,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Advance
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SELF EMPLOYMENT,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,2,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Advance', 'description': None}]",False,False,False
Abu Dhabi Islamic Bank,4.314,EIBOR 1 MONTH,1.85,3.35,4,4.89,6.164,variable_addition,ISLAMIC,4.89,fixed,NSTL,0.025,0.0,monthly,2625.0,Up to 30% every year,"Key Points:
(1) No salary transfer required
(2) Minimum processing fees of AED 5,000/- + VAT",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,5000.0,0.52,4,,,False,1,,2025-04-25T08:14:49,2025-04-25T08:14:49,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Abu Dhabi Islamic Bank,4.314,EIBOR 1 MONTH,1.85,3.35,4,4.89,6.164,variable_addition,ISLAMIC,4.89,fixed,NSTL,0.025,0.0,monthly,2625.0,Up to 30% every year,"Key Points:
(1) No salary transfer required",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,5000.0,0.0,4,,,False,1,,2025-04-25T08:14:49,2025-04-25T08:14:49,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Abu Dhabi Islamic Bank,4.314,EIBOR 1 MONTH,1.85,3.35,4,4.89,6.164,variable_addition,ISLAMIC,4.89,fixed,NSTL,0.025,0.0,monthly,2625.0,Up to 30% every year,"Key Points:
(1) No salary transfer required
(2) Zero processing fees for Handover transactions
(3) Processing fee applicable for Secondary/Resale transactions. Minimum processing fees of AED 5,000/- + VAT",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,5000.0,0.52,4,,,False,1,,2025-04-25T08:14:49,2025-04-25T08:14:49,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Abu Dhabi Islamic Bank,4.314,EIBOR 1 MONTH,1.85,3.35,4,4.89,6.164,variable_addition,ISLAMIC,4.89,fixed,NSTL,0.025,0.0,monthly,2625.0,Up to 30% every year,"Key Points:
(1) No salary transfer required
(2) Minimum processing fees of AED 5,000/- + VAT",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,5000.0,0.52,4,,,False,1,,2025-04-25T08:14:49,2025-04-25T08:14:49,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,2.14,2.99,2,4.89,6.376,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,"Key Points:
(1) The monthly maintenance cost for the Home In One account is AED 100 + VAT.",0.0,25,SELF EMPLOYMENT,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite + CC - HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,2.14,2.99,2,4.89,6.376,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,"Key Points:
(1) The monthly maintenance cost for the Home In One account is AED 100 + VAT.",0.0,25,SELF EMPLOYMENT,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite + CC - HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,2.14,2.99,2,4.89,6.376,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,"Key Points:
(1) The monthly maintenance cost for the Home In One account is AED 100 + VAT.",0.0,25,SELF EMPLOYMENT,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite + CC - HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,2.14,2.99,2,4.89,6.376,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,"Key Points:
(1) The monthly maintenance cost for the Home In One account is AED 100 + VAT.",0.0,25,SELF EMPLOYMENT,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite + CC - HIO', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.69,1.69,1,4.89,5.926,variable_addition,CONVENTIONAL,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,0.0,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV < 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.69,1.69,1,4.89,5.926,variable_addition,ISLAMIC,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,0.0,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV < 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.69,1.69,1,4.89,5.926,variable_addition,CONVENTIONAL,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required
(2) Minimum processing fees of AED 3,000/- + VAT",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,0.26,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV < 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.69,1.69,1,4.89,5.926,variable_addition,ISLAMIC,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required
(2) Minimum processing fees of AED 3,000/- + VAT",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,0.26,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV < 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.69,1.69,1,4.89,5.926,variable_addition,CONVENTIONAL,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required
(2) Minimum processing fees of AED 3,000/- + VAT",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,1.05,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV < 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.69,1.69,1,4.89,5.926,variable_addition,ISLAMIC,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required
(2) Minimum processing fees of AED 3,000/- + VAT",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,1.05,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV < 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.79,1.79,1,4.89,6.026,variable_addition,CONVENTIONAL,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,0.0,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV > 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.79,1.79,1,4.89,6.026,variable_addition,ISLAMIC,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,0.0,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV > 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.79,1.79,1,4.89,6.026,variable_addition,CONVENTIONAL,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required
(2) Minimum processing fees of AED 3,000/- + VAT",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,0.26,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV > 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.79,1.79,1,4.89,6.026,variable_addition,ISLAMIC,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required
(2) Minimum processing fees of AED 3,000/- + VAT",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,0.26,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV > 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.79,1.79,1,4.89,6.026,variable_addition,CONVENTIONAL,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required
(2) Minimum processing fees of AED 3,000/- + VAT",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,1.05,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV > 50%', 'description': None}]",False,False,False
Commercial Bank of Dubai,4.236,EIBOR 3 MONTH,1.79,1.79,1,4.89,6.026,variable_addition,ISLAMIC,4.89,fixed,,0.01167,0.06,annually,3150.0,Up to 15% every year,"Key Points:
(1) Salary transfer is required
(2) Minimum processing fees of AED 3,000/- + VAT",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the outstanding loan amount or AED 10,000 whichever is lower",0.0,,monthly,3000.0,1.05,1,,,False,1,,2025-05-30T14:09:46,2025-05-30T14:09:46,"[{'type_of_account': 'STL', 'profile': 'LTV > 50%', 'description': None}]",False,False,False
ARAB Bank,4.245,EIBOR 6 MONTH,2.5,3.99,2,4.89,6.745,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.035,0.005,monthly,3000.0,Up to 25% of the outstanding loan amount,"Key Points:
(1) Processing fee is zero for handover transaction
(2) Pre-approval is free of charge, however the issuance of the pre-approval letter will be charged AED 1,000 + VAT
(3) Processing fee for Handover+Equity is charged at 1% + VAT",0.0,25,SELF EMPLOYMENT,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,2,,,False,1,,2025-06-11T14:30:04,2025-06-11T14:30:04,"[{'type_of_account': 'NSTL', 'profile': None, 'description': None}]",False,False,False
ARAB Bank,4.245,EIBOR 6 MONTH,2.5,3.99,2,4.89,6.745,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.035,0.005,monthly,3000.0,Up to 25% of the outstanding loan amount,"Key Points:
(1) Pre-approval is free of charge, however the issuance of the pre-approval letter will be charged AED 1,000 + VAT",0.0,25,SELF EMPLOYMENT,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-06-11T14:30:04,2025-06-11T14:30:04,"[{'type_of_account': 'NSTL', 'profile': None, 'description': None}]",False,False,False
ARAB Bank,4.245,EIBOR 6 MONTH,2.5,3.99,2,4.89,6.745,variable_addition,CONVENTIONAL,4.89,fixed,NSTL,0.035,0.005,monthly,3000.0,Up to 25% of the outstanding loan amount,"Key Points:
(1) Pre-approval is free of charge, however the issuance of the pre-approval letter will be charged AED 1,000 + VAT",0.0,25,SELF EMPLOYMENT,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-06-11T14:30:04,2025-06-11T14:30:04,"[{'type_of_account': 'NSTL', 'profile': None, 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,5,4.89,5.336,variable_addition,ISLAMIC,4.89,fixed,NSTL,0.0,0.0,annually,2625.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.26,5,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.89,5.336,variable_addition,ISLAMIC,4.89,fixed,NSTL,0.0,0.0,annually,2625.0,"1.05% of the finance amount or AED 10,500 - whichever is lower for the first 5 years. No fees after 5 years","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1.05% of the finance amount or AED 10,500 - whichever is lower for the first 5 years. No fees after 5 years",0.0,,monthly,0.0,0.26,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Saadiq One', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,5,4.89,5.336,variable_addition,ISLAMIC,4.89,fixed,NSTL,0.0,0.0,annually,2625.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SELF EMPLOYMENT,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.26,5,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
